image_path,label
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_294_lp.jpg,50H 38139
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_731_lp.jpg,80B 4672
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_542.jpg,84K3 4900
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_380_lp.jpg,50DC 6533
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_737_lp.jpg,50H 41737
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_570_lp.jpg,50F 00273
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_477_lp.jpg,60A 00302
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_819_lp.jpg,79LD 00122
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_035_lp.jpg,36A 15776
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_473.jpg,51H 82967
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_572.jpg,83P1 62056
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_503_lp.jpg,51A 0931
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_982.jpg,93P1 66403
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_338.jpg,KT 6255
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_278_lp.jpg,29B 19763
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_309_lp.jpg,43A 78519
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_738_lp.jpg,62G 00069
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_124_lp.jpg,QC 1101
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_135.jpg,29AA 84663
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_303_lp.jpg,89F 00179
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_442.jpg,QA 6949
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_923_lp.jpg,50E 10551
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_134_lp.jpg,80A 04396
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_556.jpg,51B 15965
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_117_lp.jpg,TK 2891
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_059_lp.jpg,30K 10414
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_885.jpg,50H 33229
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_746.jpg,50E 06550
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_145.jpg,60M 00098
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_271.jpg,80B 4412
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_846_lp.jpg,60F2 26435
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_526.jpg,59F1 20066
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_292.jpg,59C7 43689
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_432.jpg,15HC 00371
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_428.jpg,30A 60434
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_931.jpg,29A 00002
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_678.jpg,31A 3986
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_184_lp.jpg,51F 79262
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_462.jpg,59T2 48796
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_874_lp.jpg,60B 02137
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_184.jpg,88A 23016
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_149_lp.jpg,43B 04169
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_104.jpg,KT 6219
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_391_lp.jpg,60B 05512
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_732_lp.jpg,50E 01173
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_415.jpg,30K 31904
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_898_lp.jpg,50H 49126
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_053_lp.jpg,TM 3340
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_054_lp.jpg,60N3 9832
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_073.jpg,60A 00545
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_597_lp.jpg,59LA 00001
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_594.jpg,99A 00623
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_093.jpg,50LD 00585
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_103.jpg,51F 0219
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_044_lp.jpg,60F1 35707
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_878_lp.jpg,51B 21945
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_114_lp.jpg,TC 6659
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_165_lp.jpg,60A 89619
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_051.jpg,60A 00554
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_826.jpg,60H5 33936
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_459.jpg,50A 00983
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_285.jpg,30E 69124
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_429.jpg,51B 0439
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_449_lp.jpg,11A 00610
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_709_lp.jpg,60MĐ1 01284
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_212.jpg,29A 00060
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_245.jpg,59A3 28412
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_580.jpg,29C 82506
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_427_lp.jpg,60B 04442
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_174.jpg,38A 47964
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_455_lp.jpg,60K 12238
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_086_lp.jpg,VT 1786
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_928_lp.jpg,50F 00885
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_481.jpg,59P1 25512
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_142.jpg,51X9 1894
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_509.jpg,29V 1910
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type6_076.jpg,79A1 00025
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_170.jpg,29L1 99626
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_302_lp.jpg,34B 2186
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type6_023.jpg,14F6 00019
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_771.jpg,43A 49515
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_107.jpg,34A 00547
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_679_lp.jpg,38X1 15503
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_866_lp.jpg,29A 02805
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_62.jpg,30E 14499
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_268.jpg,80A 01059
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_986.jpg,60H 09523
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_034_lp.jpg,60A 66342
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_236.jpg,50H 42940
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_180.jpg,26F 00115
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_813_lp.jpg,60A 00653
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_073.jpg,60H 19565
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_452.jpg,AV 1191
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_711.jpg,51H 11099
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_161_lp.jpg,53SA 3118
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_022_lp.jpg,35B 00748
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_466.jpg,60LD 4507
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_751.jpg,50E 06032
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_836.jpg,60FN 3437
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_490.jpg,80A 05581
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_321.jpg,29A 01039
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_600_lp.jpg,85A 00244
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_550_lp.jpg,60MĐ1 00773
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_527.jpg,51H 79037
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_243.jpg,60K 33202
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_095_lp.jpg,50LD 10159
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_099_lp.jpg,29AE 01728
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_103.jpg,51D 66540
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_673.jpg,60AA 27957
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_339_lp.jpg,51K 39052
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_594.jpg,29B 18766
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_471.jpg,29A 56048
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_296.jpg,VT 1175
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_557.jpg,60MĐ1 01825
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_396_lp.jpg,67B1 12173
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_193.jpg,60A 00991
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_495.jpg,60C 16379
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_833.jpg,60F1 31813
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_496_lp.jpg,50A 00300
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_641.jpg,68HC 00050
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_647.jpg,68HC 00056
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_460_lp.jpg,62LD 01557
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_771_lp.jpg,61C1 06991
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_654_lp.jpg,50H 30937
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_581_lp.jpg,60A 80189
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_733.jpg,60LD 01442
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_468.jpg,52M 7812
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_370.jpg,60LD 00072
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_403_lp.jpg,85F1 28996
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_030.jpg,80A 00461
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_458.jpg,29B 06298
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_700.jpg,60C 0331
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_538_lp.jpg,95B1 01211
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_243.jpg,50M 00156
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_983_lp.jpg,14C 8268
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_635_lp.jpg,14A 00555
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_275_lp.jpg,60B2 11703
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_931.jpg,30A 89508
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_246_lp.jpg,60F 00680
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_332.jpg,60MĐ1 01565
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_232.jpg,29A 02809
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_126_lp.jpg,50LD 21154
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_988_lp.jpg,50H 43792
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_128.jpg,29C 66626
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_494_lp.jpg,60C 10279
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_655.jpg,68HC 00060
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_532_lp.jpg,60A 63369
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_713_lp.jpg,59L1 30083
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_550.jpg,29H 15207
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_619.jpg,92D1 71229
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_867.jpg,29A 02810
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_290.jpg,29CD 00278
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_228_lp.jpg,80A 00565
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_429.jpg,59V2 08559
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_171_lp.jpg,99A 66744
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_379.jpg,51D 36644
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_075.jpg,60LD 6799
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_917.jpg,79LD 00136
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_298_lp.jpg,29K 04985
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_465.jpg,60LD 01965
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_329.jpg,31A 7602
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_251.jpg,29A 04511
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_987_lp.jpg,50N1 49458
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_988.jpg,50H 43792
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_924_lp.jpg,60A 59570
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_801.jpg,29A 02832
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_009_lp.jpg,60MĐ6 00110
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_571_lp.jpg,50F 02707
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_226_lp.jpg,60A 00496
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_455.jpg,59D1 90994
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_081_lp.jpg,62H 00447
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_144_lp.jpg,TT 1185
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_187.jpg,60LA 4369
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_203_lp.jpg,60LD 04100
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_780_lp.jpg,60A 00889
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_162_lp.jpg,80A 01318
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_288.jpg,30E 89223
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_95.jpg,30E 43502
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_028.jpg,50LD 20776
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_376.jpg,50LD 18155
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_521_lp.jpg,61C 51436
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_170.jpg,TM 2571
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_755.jpg,51K 22843
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_479_lp.jpg,60CD 00003
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_854_lp.jpg,31 434U9
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_935_lp.jpg,60C 20139
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_932.jpg,80B 5863
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_678.jpg,60F6 2960
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_338.jpg,60A 66438
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_608_lp.jpg,36A 00086
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_918_lp.jpg,29LD 02807
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_305.jpg,30F 44580
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_842.jpg,79LD 00281
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_125_lp.jpg,TC 3999
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_476.jpg,60A 97524
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_171.jpg,26F 00223
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_840.jpg,60A 00246
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_411_lp.jpg,72A 00255
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_003_lp.jpg,35A 33333
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_495.jpg,30F 07555
